Jack the Giant Slayer (2013),"Action, Adventure, Fantasy","The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds."
City of Ember (2008),"Adventure, Drama, Family","For generations, the people of the City of Ember have flourished in an amazing world of glittering lights. But Ember's once powerful generator is failing and the great lamps that illuminate the city are starting to flicker."
Teen Witch (1989),"Comedy, Fantasy, Romance","High school misfit Louise, at a loss for romance, discovers magical abilities, but the teenage witch finds that she cannot conjure herself true love, so what?"
Braindead (1992),"Comedy, Fantasy, Horror","A young man's mother is bitten by a Sumatran rat-monkey. She gets sick and dies, at which time she comes back to life, killing and eating dogs, nurses, friends, and neighbors."
Doctor Dolittle (1998),"Comedy, Family, Fantasy",A doctor discovers that he can communicate with animals.
Paprika (2006),"Animation, Drama, Fantasy","When a machine that allows therapists to enter their patients' dreams is stolen, all hell breaks loose. Only a young female therapist, Paprika, can stop it."
The Borrowers (1997),"Adventure, Comedy, Family",A secret family of four-inch people living inside the walls of a house must save their home from an evil real estate developer.
9 (I) (2009),"Animation, Action, Adventure",A rag doll that awakens in a postapocalyptic future holds the key to humanity's salvation.
The King's Daughter (2022),"Action, Adventure, Family","King Louis XIV's quest for immortality leads him to capture and steal a mermaid's life force, a move that is further complicated by his illegitimate daughter's discovery of the creature."
The SpongeBob SquarePants Movie (2004),"Animation, Adventure, Comedy",SpongeBob SquarePants takes leave from the town of Bikini Bottom in order to track down King Neptune's stolen crown.
Spawn (1997),"Action, Crime, Drama","An elite mercenary is killed, but comes back from Hell as a reluctant soldier of the Devil."
Eragon (2006),"Action, Adventure, Family","In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king."
The Haunting (1999),"Fantasy, Horror, Mystery",A study in fear escalates into a heart-stopping nightmare for a professor and three subjects trapped in a mysterious mansion.
Monsters vs. Aliens (2009),"Animation, Action, Adventure",A woman transformed into a giant after she is struck by a meteorite on her wedding day becomes part of a team of monsters sent in by the U.S. government to defeat an alien mastermind trying to take over Earth.
Krull (1983),"Action, Adventure, Fantasy",A prince and a fellowship of companions set out to rescue his bride from a fortress of alien invaders who have arrived on their home planet.
Zathura: A Space Adventure (2005),"Action, Adventure, Comedy",Two young brothers are drawn into an intergalactic adventure when their house is hurled through the depths of space by the magical board game they are playing.
Dinosaur (2000),"Animation, Adventure, Drama",An orphaned dinosaur raised by lemurs joins an arduous trek to a sanctuary after a meteorite shower destroys his family home.
Alice Through the Looking Glass (2016),"Adventure, Family, Fantasy","Alice is appointed to save her beloved Mad Hatter from deadly grief by travelling back to the past, but this means fatally harming Time himself, the noble clockwork man with the device needed to save the Hatter's family from the Red Queen."
The Fisher King (1991),"Comedy, Drama, Fantasy","A former radio DJ, suicidally despondent because of a terrible mistake he made, finds redemption in helping a deranged homeless man who was an unwitting victim of that mistake."
Oz the Great and Powerful (2013),"Adventure, Family, Fantasy",A small-time magician is swept away to an enchanted land and is forced into a power struggle between three witches.
Horton Hears a Who! (2008),"Animation, Adventure, Comedy",Horton the Elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.
Abraham Lincoln: Vampire Hunter (2012),"Action, Fantasy, Horror","Abraham Lincoln, the 16th President of the United States, discovers vampires are planning to take over the United States. He makes it his mission to eliminate them."
The Sorcerer's Apprentice (2010),"Action, Adventure, Family",A protege of the magician Merlin must train his teacher's successor - an introverted but resourceful physics prodigy - in the art of sorcery to prevent the return of Morgana le Fay.
Lakadbaggha (2023),"Action, Comedy, Crime","An animal loving vigilante Arjun Bakshi, unearths the fact that an underground illegal animal trade cell functions from Kolkata port. On investigating he chances upon a rare species of the Indian Striped Hyena (Lakadbaggha)."
The Time Traveler's Wife (2009),"Comedy, Drama, Fantasy","A Chicago librarian has a gene that causes him to involuntarily time travel, creating complications in his marriage."
Blood Red Sky (2021),"Action, Adventure, Drama",A woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight.
Fright Night (1985),"Fantasy, Horror",A teenager believes that the newcomer in his neighborhood is a vampire. He turns to an actor in a television horror show for help to deal with the undead.
Ghostbusters II (1989),"Action, Comedy, Fantasy",The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.
Brother Bear (2003),"Animation, Adventure, Comedy","When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back."
The Spirit (2008),"Action, Crime, Fantasy","Rookie cop Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces in Central City."
Percy Jackson: Sea of Monsters (2013),"Adventure, Family, Fantasy","In order to restore their dying safe haven, the son of Poseidon and his friends embark on a quest to the Sea of Monsters, to find the mythical Golden Fleece, all the while trying to stop an ancient evil from rising."
Rise of the Guardians (2012),"Animation, Action, Adventure","When the evil spirit Pitch launches an assault on Earth, the Immortal Guardians team up to protect the innocence of children all around the world."
The Lego Movie 2: The Second Part (2019),"Animation, Action, Adventure","It's been five years since everything was awesome and the citizens are facing a huge new threat: Lego Duplo invaders from outer space, wrecking everything faster than they can rebuild."
Red Lights (2012),"Drama, Fantasy, Mystery","Psychologist Margaret Matheson and her assistant study paranormal activity, which leads them to investigate a world-renowned psychic who has resurfaced years after his toughest critic mysteriously passed away."
Underworld: Blood Wars (2016),"Action, Adventure, Fantasy",Vampire death dealer Selene (Kate Beckinsale) fights to end the eternal war between the Lycan clan and the Vampire faction that betrayed her.
Last Christmas (2019),"Comedy, Drama, Fantasy","Kate is a young woman subscribed to bad decisions. Working as an elf in a year-round Christmas store is not good for the wannabe singer. However, she meets Tom there. Her life takes a new turn--that seems too good to be true."
R.I.P.D. (2013),"Action, Adventure, Comedy","A cop killed by his own partner joins RIPD, an afterlife law enforcement department working to apprehend various monsters disguised as humans living on earth, and gets paired up with a smart-mouthed veteran."
The Garbage Pail Kids Movie (1987),"Adventure, Comedy, Family",Dodger must confront the struggles of life as he is visited by the Garbage Pail Kids and intimidated by some older bullies.
Dracula 2000 (2000),"Action, Fantasy, Horror","A group of thieves breaks into a chamber expecting to find paintings, but instead they release the count himself, who travels to New Orleans to find his nemesis' daughter, Mary Van Helsing."
A Ghost Story (2017),"Drama, Fantasy, Romance","In this singular exploration of legacy, love, loss, and the enormity of existence, a recently deceased, white-sheeted ghost returns to his suburban home to try to reconnect with his bereft wife."
The Munsters (2022),"Comedy, Family, Fantasy","Reboot of ""The Munsters,"" that followed a family of monsters who moves from Transylvania to an American suburb."
The Spiderwick Chronicles (2008),"Action, Adventure, Drama","Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures."
The Beastmaster (1982),"Action, Adventure, Fantasy","A sword-and-sorcery fantasy about a young man's search for revenge. Armed with supernatural powers, the handsome hero and his animal allies wage war against marauding forces."
Inland Empire (2006),"Drama, Fantasy, Mystery","As an actress begins to adopt the persona of her character in a film, her world becomes nightmarish and surreal."
Beowulf (2007),"Animation, Action, Adventure","The warrior Beowulf must fight and defeat the monster Grendel, who is terrorizing Denmark, then Grendel's Mother, who begins killing out of revenge."
Kung Fu Panda 4 (2024),"Animation, Action, Adventure","Follow Po on his wide-eyed adventures in ancient China, whose love of kung fu is matched only by an insatiable appetite."
The Adventures of Baron Munchausen (1988),"Adventure, Comedy, Fantasy",An account of Baron Munchausen's supposed travels and fantastical experiences across late 18th-century Europe with his band of misfits.
Goosebumps (2015),"Adventure, Comedy, Fantasy","A teenager teams up with the daughter of young-adult horror author R.L. Stine after the writer's imaginary demons are set free on the town of Madison, Delaware."
The Final Girls (2015),"Comedy, Fantasy, Horror","A young woman grieving the loss of her mother, a famous scream queen from the 1980s, finds herself pulled into the world of her mom's most famous movie. Reunited, the women must fight off the film's maniacal killer."
Only Lovers Left Alive (2013),"Comedy, Drama, Fantasy","A depressed musician reunites with his lover. Though their romance, which has already endured several centuries, is disrupted by the arrival of her uncontrollable younger sister."
Wish Dragon (2021),"Animation, Adventure, Comedy",Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.
Hotel Transylvania 2 (2015),"Animation, Adventure, Comedy","Dracula and his friends try to bring out the monster in his half human, half vampire grandson in order to keep Mavis from leaving the hotel."
City of Angels (1998),"Drama, Fantasy, Romance","An angel on Earth, a doctor unable to believe, a patient with a secret, a love story made in Heaven."
Hotel Transylvania 3: Summer Vacation (2018),"Animation, Adventure, Comedy","Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family."
Alice in Wonderland (1951),"Animation, Adventure, Comedy",Alice stumbles into the world of Wonderland. Will she get home? Not if the Queen of Hearts has her way.
Clifford the Big Red Dog (2021),"Animation, Adventure, Comedy",A young girl's love for a tiny puppy named Clifford makes the dog grow to an enormous size.
Your Highness (2011),"Action, Adventure, Comedy","When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous."
The Woman in Black (2012),"Drama, Fantasy, Horror",A young solicitor travels to a remote village where he discovers that the vengeful ghost of a scorned woman is terrorizing the locals.
Heavy Metal (1981),"Animation, Adventure, Fantasy","A glowing green orb - which embodies ultimate evil - terrorizes a young girl with an anthology of bizarre and fantastic stories of dark fantasy, eroticism and horror."
The SpongeBob Movie: Sponge Out of Water (2015),"Animation, Adventure, Comedy","When a diabolical pirate above the sea steals the secret Krabby Patty formula, SpongeBob and his nemesis Plankton must team up in order to get it back."
Stranger Than Fiction (2006),"Comedy, Drama, Fantasy","I.R.S. auditor Harold Crick suddenly finds his mundane Chicago life to be the subject of narration only he can hear: narration that begins to affect his entire existence, from his work to his love life to his death."
Mad Heidi (2022),"Action, Adventure, Comedy",Swiss mountain girl Heidi is abducted by brutal government troops and must defend herself and fight a war against a cheese-fueled machinery of hate.
Nanny McPhee and the Big Bang (2010),"Comedy, Family, Fantasy","Nanny McPhee arrives to help a harried young mother who is trying to run the family farm while her husband is away at war, though she uses her magic to teach the woman's children and their two spoiled cousins five new lessons."
Dora and the Lost City of Gold (2019),"Action, Adventure, Comedy",Teenage explorer Dora leads her friends on an adventure to save her parents and solve the mystery behind a lost city of gold.
Shrek Forever After (2010),"Animation, Adventure, Comedy",Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpelstiltskin rules supreme.
Inside Out 2 (2024),"Animation, Adventure, Comedy","Follow Riley, in her teenage years encountering new emotions."
The Imaginarium of Doctor Parnassus (2009),"Adventure, Comedy, Fantasy",A traveling theater company gives its audience much more than they were expecting.
Bedtime Stories (2008),"Adventure, Comedy, Family",A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.
Peter Pan (1953),"Animation, Adventure, Family","Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan."
Kozí príbeh (2008),"Animation, Comedy, Fantasy","Story about the friendship between a young villager Jemmy who arrives in medieval Prague, and his Goat. Jemmy falls in love with Katy - a street-wise girl from Prague. Goat is jealous, and starts to hate Katy."
The VelociPastor (2018),"Action, Adventure, Comedy","After losing his parents, a priest travels to China, where he inherits a mysterious ability that allows him to turn into a dinosaur. At first horrified by this new power, a hooker convinces him to use it to fight crime. And ninjas."
Chicken Little (2005),"Animation, Adventure, Comedy","After ruining his reputation with the town, a courageous chicken must come to the rescue of his fellow citizens when aliens start an invasion."
The Witches (1990),"Adventure, Comedy, Family","A young boy stumbles onto a witch convention and must stop them, even after he has been turned into a mouse."
Corpse Bride (2005),"Animation, Drama, Family","When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her."
The Golden Compass (2007),"Adventure, Family, Fantasy","In a parallel universe, young Lyra Belacqua journeys to the far North to save her best friend and other kidnapped children from terrible experiments by a mysterious organization."
Justice League: Warworld (2023),"Animation, Action, Adventure","Warworld, a place of unending brutal gladiatorial combat, Batman, Superman, Wonder Woman and others must unite to form an unbeatable resistance to lead entire planet to freedom."
How High (2001),"Comedy, Fantasy","Two guys by the name of Silas and Jamal decided to one day smoke something magical, which eventually helps them to ace their college entrance exam."
"10,000 BC (2008)","Action, Adventure, Drama","In the prehistoric past, D'Leh is a mammoth hunter who bonds with the beautiful Evolet. When warriors on horseback capture Evolet and the tribesmen, D'Leh must embark on an odyssey to save his true love."
Masters of the Universe (),"Animation, Action, Adventure","He-Man, the most powerful man in the universe, goes against the evil Skeletor to save the planet Eternia and protect the secrets of Castle Grayskull."
Eight for Silver (2021),"Fantasy, Horror, Mystery","In rural 19th-century France, a mysterious, possibly supernatural menace threatens a small village. John McBride, a pathologist, comes to town to investigate the danger - and exorcise some of his own demons in the process."
Damsel (2023),"Action, Adventure, Fantasy","In this new fantasy film, a young woman who thinks she is being married to a perfect prince is thrown into a pit where she discovers she's not going to be a princess after all, but a ...See full summary»"
Season of the Witch (2011),"Action, Adventure, Fantasy","14th-century knights transport a suspected witch to a monastery, where monks deduce that her powers could be the source of the Black Plague."
Klaus (2019),"Animation, Adventure, Comedy","A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions."
Les cinq diables (2022),"Drama, Fantasy, Romance","Vicky lives with her mother Joanne and father Jimmie, a man struggling to find his place. When Vicky's aunt Julia arrives after being released from prison, her presence brings back the past in a violent, magical way."
Mystery Men (1999),"Action, Comedy, Fantasy",A group of inept amateur superheroes must try to save the day when a supervillain threatens to destroy a major superhero and the city.
Apostle (2018),"Drama, Fantasy, Horror","In 1905, a drifter on a dangerous mission to rescue his kidnapped sister tangles with a sinister religious cult on an isolated island."
Rumble (2021),"Animation, Comedy, Family","In a world where monster wrestling is a global sport and monsters are superstar athletes, teenage Winnie seeks to follow in her father's footsteps by coaching a loveable underdog monster into a champion."
The Magician's Elephant (2023),"Animation, Adventure, Comedy",An orphaned boy is told by a fortune teller that an elephant will help him find his lost sister.
Thunder Force (2021),"Action, Adventure, Comedy","In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city."
Mr. Peabody & Sherman (2014),"Animation, Adventure, Comedy","The time-travelling adventures of an advanced canine and his adopted son, as they endeavor to fix a time rift they created."
Blade of the 47 Ronin (2022),"Action, Drama, Fantasy","Ancient Japanese Ronin warriors set 300 years after 47 Ronin, in a modern-day world where Samurai clans exist in complete secrecy."
Safety Not Guaranteed (2012),"Adventure, Comedy, Drama",Three magazine employees head out on an assignment to interview a guy who placed a classified advertisement seeking a companion for time travel.
Epic (2013),"Animation, Action, Adventure",A teenager finds herself transported to a deep forest setting where a battle between the forces of good and evil is taking place. She bands together with a ragtag group of characters to save their world--and ours.
Fire and Ice (1983),"Animation, Adventure, Fantasy","At the end of the ice age, an evil queen and her son are set on conquering the world using magic and warriors. The lone survivor of a crushed village fights back as does the king of Fire Keep."
The Lake House (2006),"Drama, Fantasy, Romance","A lonely doctor who once occupied an unusual lakeside house begins to exchange love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late."
The Invention of Lying (2009),"Comedy, Fantasy, Romance","A comedy set in a world where no one has ever lied, until a writer seizes the opportunity for personal gain."
Meet Cute (I) (2022),"Comedy, Drama, Fantasy","What would you do if you could travel to your loved ones' past, heal their traumas, fix their problems, and change them into the perfect partner?"
Across the Universe (2007),"Drama, Fantasy, History",The music ofThe Beatlesand the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.
The Cobbler (2014),"Comedy, Drama, Fantasy","A cobbler, bored of his everyday life, stumbles upon a magical heirloom that allows him to become other people and see the world in a different way."
Peter Rabbit 2: The Runaway (2021),"Adventure, Comedy, Crime","Thomas and Bea are now married and living with Peter and his rabbit family. Bored of life in the garden, Peter goes to the big city, where he meets shady characters and ends up creating chaos for the whole family."
Minecraft (2025),"Animation, Action, Adventure","The malevolent Ender Dragon sets out on a path of destruction, prompting a young girl and her group of unlikely adventurers to set out to save the Overworld."
Karigurashi no Arietty (2010),"Animation, Adventure, Drama","The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter Arrietty is discovered."
Woody Woodpecker (2017),"Animation, Adventure, Comedy",The hyperactive red-headed bird enters a turf war with a big city lawyer wanting to tear down his home in an effort to build a house to flip.
Cinderella (1950),"Animation, Family, Fantasy","When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq and from her Fairy Godmother."
La belle et la bête (2014),"Drama, Family, Fantasy",An unexpected romance blooms after the the youngest daughter of a merchant who has fallen on hard times offers herself to the mysterious beast to which her father has become indebted.
Hellboy II: The Golden Army (2008),"Action, Adventure, Fantasy",A prince of the mythical world starts a rebellion against humanity in order to rule the Earth. Hellboy and his team must fight to stop him from locating the all-powerful Golden Army.
Jack (1996),"Comedy, Drama, Fantasy","Because of an unusual disorder that has aged him four times faster than a typical human being, a boy looks like a 40-year-old man as he starts fifth grade at public school after being homeschooled."
Antz (1998),"Animation, Adventure, Comedy",A rather neurotic ant tries to break from his totalitarian society while trying to win the affection of the princess he loves.
Before I Fall (2017),"Drama, Fantasy, Mystery","February 12 is just another day in Sam's charmed life, until it turns out to be her last. Stuck reliving her last day over and over, Sam untangles the mystery around her death and discovers everything she's losing."
R.I.P.D. 2: Rise of the Damned (2022),"Action, Adventure, Comedy","Recruited by the R.I.P.D., a resurrected sheriff returns to Earth to save humanity from a gateway to hell."
Pahanhautoja (2022),"Drama, Fantasy, Horror","A young gymnast, who tries desperately to please her demanding mother, discovers a strange egg. She hides it and keeps it warm, but when it hatches, what emerges shocks them all."
Drop Dead Fred (1991),"Comedy, Drama, Fantasy",A young woman finds her already unstable life rocked by the presence of a rambunctious imaginary friend from childhood.
Astérix & Obélix : Mission Cléopâtre (2002),"Adventure, Comedy, Family",Astérix and Obélix go to Egypt to help architect Numérobis who is building a palace for Cleopatra.
Cat People (1982),"Fantasy, Horror, Thriller",A young woman's sexual awakening brings horror when she discovers her urges transform her into a monstrous black leopard.
Nightbreed (1990),"Action, Fantasy, Horror","A troubled young man is drawn to a mythical place called Midian where a variety of friendly monsters are hiding from humanity. Meanwhile, a sadistic serial killer is looking for a patsy."
Just My Luck (2006),"Comedy, Fantasy, Romance","Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his."
Sleeping Beauty (1959),"Animation, Adventure, Family","After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies."
Aliens in the Attic (2009),"Adventure, Comedy, Family",A group of kids must protect their vacation home from invading aliens.
Durante la tormenta (2018),"Drama, Fantasy, Mystery",Two storms separated by 25 years. A woman murdered. A daughter missed. Only 72 hours to discover the truth.
Pink Floyd: The Wall (1982),"Drama, Fantasy, Music",A confined but troubled rock star descends into madness in the midst of his physical and social isolation from everyone.
Tayna pechati drakona (2019),"Action, Adventure, Fantasy","Early 1700: Cartographer Jonathan Green (Jason Flemyng) fromViy(2014) is back to map the Russian Far East. He's forced on to China, where he confronts the Dragon Master et al. The iron masked Russian Czar escapes the Tower of London to a Russian ship."
The Secret of NIMH (1982),"Animation, Adventure, Drama","To save her ill son, a field mouse must seek the aid of a colony of rats, with whom she has a deeper link than she suspected."
DragonHeart (1996),"Action, Adventure, Fantasy","The last dragon and a disillusioned dragonslaying Knight must cooperate to stop an evil King, who was given partial immortality."
Mowgli (2018),"Adventure, Drama, Fantasy","A human child raised by wolves must face off against a menacing tiger named Shere Khan, as well as his own origins."
The Lord of the Rings (1978),"Animation, Adventure, Fantasy",The Fellowship of the Ring embark on a journey to destroy the One Ring and end Sauron's reign over Middle-earth.
Meet the Spartans (2008),"Comedy, Fantasy","A spoof of300(2006) and many other movies, TV series/shows/commercials, video games and celebrities. King Leonidas of Sparta and his army of 12 go to war against Xerxes of Persia to fight to the death for Sparta's freedom."
The Last Unicorn (1982),"Animation, Adventure, Drama",A beautiful unicorn sets out to learn if she truly is the last of her kind in this sparkling animated musical.
La bête (1975),"Drama, Fantasy, Horror",In order to inherit a fortune a young woman agrees to marry a young man. She soon discovers that his family harbours a dark past involving a monstrous beast.
A Nightmare on Elm Street 3: Dream Warriors (1987),"Fantasy, Horror",A psychiatrist familiar with knife-wielding dream demon Freddy Krueger helps teens at a mental hospital battle the killer who is invading their dreams.
Il racconto dei racconti - Tale of Tales (2015),"Drama, Fantasy, Horror","From the bitter quest of the Queen of Longtrellis, to two mysterious sisters who provoke the passion of a king, to the King of Highhills obsessed with a giant Flea, these tales are inspired by the fairytales by Giambattista Basile."
Jessica Frost (2023),"Action, Fantasy, Sci-Fi","A young woman searching for the truth about why a time-traveling psychopath is after her, is thrown into a turbulent journey through the desert, time, space and her family's past."
Ginger Snaps (2000),"Drama, Fantasy, Horror","Two death-obsessed sisters, outcasts in their suburban neighborhood, must deal with the tragic consequences when one of them is bitten by a deadly werewolf."
WolfWalkers (2020),"Animation, Action, Adventure",A young apprentice hunter and her father journey to Ireland to help wipe out the last wolf pack. But everything changes when she befriends a free-spirited girl from a mysterious tribe rumored to transform into wolves by night.
The Brothers Grimm (2005),"Action, Adventure, Comedy",Will and Jake Grimm are traveling con-artists who encounter a genuine fairy-tale curse which requires true courage instead of their usual bogus exorcisms.
Scoob! (2020),"Animation, Adventure, Comedy","Scooby and the gang face their most challenging mystery ever: a plot to unleash the ghost dog Cerberus upon the world. As they race to stop this dogpocalypse, the gang discovers that Scooby has an epic destiny greater than anyone imagined."
Scooby-Doo 2: Monsters Unleashed (2004),"Adventure, Comedy, Family",The Mystery Inc. gang must save Coolsville from an attack of their past monsters brought to life by an evil masked figure trying to take down the gang.
Leprechaun (1993),"Comedy, Fantasy, Horror","An evil, sadistic Leprechaun goes on a killing rampage in search of his beloved pot of gold."
Creepshow 2 (1987),"Fantasy, Horror","Three macabre tales from the latest issue of a boy's favorite comic book, dealing with a vengeful wooden Native American, a monstrous blob in a lake, and an undying hitchhiker."
Bill & Ted's Bogus Journey (1991),"Adventure, Comedy, Fantasy",A tyrant from the future creates evil android doubles of Bill and Ted and sends them back to eliminate the originals.
James and the Giant Peach (1996),"Animation, Adventure, Family","An orphan who lives with his two cruel aunts befriends anthropomorphic bugs who live inside a giant peach, and they embark on a journey to New York City."
TMNT (2007),"Animation, Action, Adventure","When the world is threatened by an ancient evil, the four adolescent turtles must reunite and overcome their faults in order to stand against it."
The Kid Who Would Be King (2019),"Action, Adventure, Family","Alex, a 12-year-old boy, and his friends fight an evil sorceress with the help of Excalibur, the sword of King Arthur, in a bid to save the world from her atrocities."
Lady in the Water (2006),"Drama, Fantasy, Mystery","Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world."
The Princess (I) (2022),"Action, Drama, Fantasy","When a strong-willed princess refuses to wed the cruel sociopath, she is kidnapped and locked in a remote tower of her father’s castle. With her vindictive suitor intent on taking her father’s throne, the princess must save the kingdom."
Dorian Gray (2009),"Drama, Fantasy, Mystery","A corrupt young man somehow keeps his youthful beauty eternally, but a special painting gradually reveals his inner ugliness to all."
Jason and the Argonauts (1963),"Action, Adventure, Family",The legendary Greek hero leads a team of intrepid adventurers in a perilous quest for the legendary Golden Fleece.
Night Teeth (2021),"Action, Crime, Drama","A college student moonlighting as a chauffeur picks up two mysterious women for a night of party-hopping across LA. But when he uncovers their bloodthirsty intentions - and their dangerous, shadowy underworld - he must fight to stay alive."
The Witches of Eastwick (1987),"Comedy, Fantasy, Horror","Three single women in a picturesque village have their wishes granted, at a cost, when a mysterious and flamboyant man arrives in their lives."
A Wrinkle in Time (2018),"Adventure, Drama, Family","After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him."
Horns (2013),"Comedy, Crime, Drama","In the aftermath of his girlfriend's mysterious death, a young man awakens to find strange horns sprouting from his forehead."
The Addams Family (2019),"Animation, Comedy, Family",The eccentrically macabre family moves to a bland suburb where Wednesday Addams' friendship with the daughter of a hostile and conformist local reality show host exacerbates conflict between the families.
What Men Want (2019),"Comedy, Fantasy, Romance","A woman is boxed out by the male sports agents in her profession, but gains an unexpected edge over them when she develops the ability to hear men's thoughts."
Cloudy with a Chance of Meatballs 2 (2013),"Animation, Adventure, Comedy","Flint Lockwood now works at The Live Corp Company for his idol Chester V. But he's forced to leave his post when he learns that his most infamous machine is still operational, and is churning out menacing food-animal hybrids."
A Dog's Purpose (2017),"Adventure, Comedy, Drama",A dog looks to discover his purpose in life over the course of several lifetimes and owners.
The Room (2019),"Drama, Fantasy, Horror","Matt and Kate buy an isolated house. While moving, they discover a strange room that grants them an unlimited number of material wishes. But since Kate has had two miscarriages, what they long for the most is a child."
When We First Met (2018),"Comedy, Fantasy, Romance","Noah meets Avery at a Halloween party and falls in love but gets friend-zoned. 3 years later, she's engaged to someone else. Noah returns in a time machine to fix things."
Pinocchio (1940),"Animation, Adventure, Comedy","A living puppet, with the help of a cricket as his conscience, must prove himself worthy to become a real boy."
Mona Lisa and the Blood Moon (2021),"Fantasy, Mystery, Thriller",A girl with unusual powers escapes from a mental asylum and tries to make it on her own in New Orleans.
The Smurfs (2011),"Animation, Adventure, Comedy","When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world into New York City."
Journey to the Center of the Earth (1959),"Adventure, Family, Fantasy",An Edinburgh professor and assorted colleagues follow an explorer's trail down an extinct Icelandic volcano to the earth's center.
Above the Shadows (2019),"Drama, Fantasy, Romance",A young woman who has faded to the point of becoming invisible must find her way back with the help of the one man who can see her.
Christopher Robin (2018),"Adventure, Comedy, Drama","A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life."
Mr. Popper's Penguins (2011),"Comedy, Family, Fantasy","The life of a businessman begins to change after he inherits six penguins, and as he transforms his apartment into a winter wonderland, his professional side starts to unravel."
The SpongeBob Movie: Sponge on the Run (2020),"Animation, Adventure, Comedy","After SpongeBob's beloved pet snail Gary is snail-napped, he and Patrick embark on an epic adventure to The Lost City of Atlantic City to bring Gary home."
Sleepwalkers (1992),"Fantasy, Horror",A mother-and-son team of strange supernatural creatures move to a small town to seek out a young virgin to feed on.
Injustice (2021),"Animation, Action, Adventure","On an alternate Earth, the Joker tricks Superman into killing Lois Lane, which causes a rampage in the hero. Superman decides to take control of Earth; Batman and his allies will have to attempt to stop him."
Veeran (2023),"Action, Drama, Fantasy","A 15-year-old boy living in Veeranor, gets struck by lightning and goes into a short coma. After recovery, he gradually realizes that he has superpowers of lightning and mind control."
Der Himmel über Berlin (1987),"Drama, Fantasy, Romance","An angel tires of his purely ethereal life of merely overseeing the human activity of Berlin's residents, and longs for the tangible joys of physical existence when he falls in love with a mortal."
The Pagemaster (1994),"Animation, Adventure, Comedy","A cowardly boy, who buries himself in accident statistics, enters a library to escape a storm, only to be transformed into an animated illustration by the Pagemaster. He has to work through obstacles from classic books to return to real-life."
Seventh Son (I) (2014),"Action, Adventure, Fantasy","When Mother Malkin, the queen of evil witches, escapes the pit she was imprisoned in by professional monster hunter Spook decades ago and kills his apprentice, he recruits young Tom, the seventh son of the seventh son, to help him."
House (1985),"Comedy, Fantasy, Horror",A troubled writer moves into a haunted house after inheriting it from his aunt.
Catwoman (2004),"Action, Crime, Fantasy","A shy woman, endowed with the speed, reflexes, and senses of a cat, walks a thin line between criminal and hero, even as a detective doggedly pursues her, fascinated by both of her personas."
